no,gender,age,height,weight,bmi,season,ta,hr,pmv
5,0,27,172.2,67.8,22.86,summer,29.1,79.5,1.9
5,0,27,172.2,67.8,22.86,winter,27.2,26.3,1.17
5,0,27,172.2,67.8,22.86,summer,26.0,75.9,0.78
5,0,27,172.2,67.8,22.86,winter,23.3,18.1,0.1
5,0,27,172.2,67.8,22.86,summer,22.2,66.0,-0.58
5,0,27,172.2,67.8,22.86,winter,19.5,17.2,-0.86
5,0,27,172.2,67.8,22.86,summer,21.1,67.7,-0.96
5,0,27,172.2,67.8,22.86,winter,19.3,13.9,-0.93
5,0,27,172.2,67.8,22.86,summer,23.3,76.7,-0.14
5,0,27,172.2,67.8,22.86,winter,20.9,23.9,-0.47
5,0,27,172.2,67.8,22.86,summer,28.9,78.7,1.82
5,0,27,172.2,67.8,22.86,winter,19.4,19.2,-0.88
5,0,27,172.2,67.8,22.86,summer,23.2,69.5,-0.22
5,0,27,172.2,67.8,22.86,winter,26.2,25.1,0.9
5,0,27,172.2,67.8,22.86,summer,24.9,70.8,0.36
5,0,27,172.2,67.8,22.86,winter,20.3,28.9,-0.59
5,0,27,172.2,67.8,22.86,summer,28.3,78.5,1.61
5,0,27,172.2,67.8,22.86,winter,29.6,20.7,1.76
5,0,27,172.2,67.8,22.86,summer,21.3,62.5,-0.92
5,0,27,172.2,67.8,22.86,winter,27.7,25.4,1.3
5,0,27,172.2,67.8,22.86,summer,23.2,74.1,-0.19
5,0,27,172.2,67.8,22.86,winter,28.5,23.1,1.49
5,0,27,172.2,67.8,22.86,summer,27.5,69.0,1.24
5,0,27,172.2,67.8,22.86,winter,25.4,10.8,0.58
5,0,27,172.2,67.8,22.86,summer,21.9,60.6,-0.72
5,0,27,172.2,67.8,22.86,winter,29.9,19.5,1.82
5,0,27,172.2,67.8,22.86,summer,18.1,72.3,-1.99
5,0,27,172.2,67.8,22.86,winter,23.2,13.3,0.04
5,0,27,172.2,67.8,22.86,summer,26.7,65.2,0.93
5,0,27,172.2,67.8,22.86,winter,25.6,16.2,0.67
5,0,27,172.2,67.8,22.86,summer,18.3,80.9,-1.87
5,0,27,172.2,67.8,22.86,winter,28.0,27.7,1.4
5,0,27,172.2,67.8,22.86,summer,22.3,61.4,-0.58
5,0,27,172.2,67.8,22.86,winter,23.4,15.4,0.11
5,0,27,172.2,67.8,22.86,summer,26.1,75.6,0.81
5,0,27,172.2,67.8,22.86,winter,19.9,21.8,-0.74
5,0,27,172.2,67.8,22.86,summer,28.9,67.1,1.71
5,0,27,172.2,67.8,22.86,winter,19.8,19.1,-0.78
5,0,27,172.2,67.8,22.86,summer,19.7,60.4,-1.49
5,0,27,172.2,67.8,22.86,winter,25.9,13.7,0.73
5,0,27,172.2,67.8,22.86,summer,19.5,71.2,-1.5
5,0,27,172.2,67.8,22.86,winter,28.6,25.4,1.54
5,0,27,172.2,67.8,22.86,summer,18.8,73.0,-1.74
5,0,27,172.2,67.8,22.86,winter,22.9,24.4,0.04
5,0,27,172.2,67.8,22.86,summer,21.7,77.6,-0.69
5,0,27,172.2,67.8,22.86,winter,23.8,12.2,0.19
5,0,27,172.2,67.8,22.86,summer,20.2,63.3,-1.3
5,0,27,172.2,67.8,22.86,winter,23.6,18.5,0.18
5,0,27,172.2,67.8,22.86,summer,27.1,61.2,1.03
5,0,27,172.2,67.8,22.86,winter,27.1,21.9,1.11
5,0,27,172.2,67.8,22.86,summer,24.5,68.2,0.21
5,0,27,172.2,67.8,22.86,winter,19.7,20.5,-0.79
5,0,27,172.2,67.8,22.86,summer,27.6,63.3,1.22
5,0,27,172.2,67.8,22.86,winter,23.3,13.7,0.07
5,0,27,172.2,67.8,22.86,summer,22.9,60.3,-0.38
5,0,27,172.2,67.8,22.86,winter,22.7,16.5,-0.06
5,0,27,172.2,67.8,22.86,summer,23.7,66.6,-0.07
5,0,27,172.2,67.8,22.86,winter,18.7,19.0,-1.06
5,0,27,172.2,67.8,22.86,summer,28.8,75.9,1.76
5,0,27,172.2,67.8,22.86,winter,28.9,19.1,1.56
5,0,27,172.2,67.8,22.86,summer,27.3,64.9,1.13
5,0,27,172.2,67.8,22.86,winter,26.5,24.4,0.97
5,0,27,172.2,67.8,22.86,summer,18.7,64.8,-1.81
5,0,27,172.2,67.8,22.86,winter,26.6,12.5,0.9
5,0,27,172.2,67.8,22.86,summer,23.4,76.8,-0.1
5,0,27,172.2,67.8,22.86,winter,23.4,17.6,0.12
5,0,27,172.2,67.8,22.86,summer,27.8,68.9,1.34
5,0,27,172.2,67.8,22.86,winter,18.2,23.7,-1.17
5,0,27,172.2,67.8,22.86,summer,29.9,62.7,2.02
5,0,27,172.2,67.8,22.86,winter,21.6,25.0,-0.29
5,0,27,172.2,67.8,22.86,summer,21.0,66.2,-1.0
5,0,27,172.2,67.8,22.86,winter,21.3,25.0,-0.36
5,0,27,172.2,67.8,22.86,summer,19.4,61.9,-1.59
5,0,27,172.2,67.8,22.86,winter,18.8,25.5,-1.0
5,0,27,172.2,67.8,22.86,summer,21.6,74.9,-0.74
5,0,27,172.2,67.8,22.86,winter,19.1,19.1,-0.96
5,0,27,172.2,67.8,22.86,summer,28.9,78.1,1.81
5,0,27,172.2,67.8,22.86,winter,28.9,18.5,1.55
5,0,27,172.2,67.8,22.86,summer,27.5,74.9,1.29
5,0,27,172.2,67.8,22.86,winter,22.0,19.5,-0.22
5,0,27,172.2,67.8,22.86,summer,24.3,70.8,0.16
5,0,27,172.2,67.8,22.86,winter,25.4,11.6,0.59
5,0,27,172.2,67.8,22.86,summer,22.5,70.1,-0.45
5,0,27,172.2,67.8,22.86,winter,18.1,16.5,-1.23
6,1,29,183.76,75.13,22.25,summer,25.0,61.5,0.33
6,1,29,183.76,75.13,22.25,winter,23.1,19.3,0.06
6,1,29,183.76,75.13,22.25,summer,21.6,67.8,-0.78
6,1,29,183.76,75.13,22.25,winter,28.4,17.2,1.41
6,1,29,183.76,75.13,22.25,summer,29.0,74.6,1.82
6,1,29,183.76,75.13,22.25,winter,29.9,14.5,1.77
6,1,29,183.76,75.13,22.25,summer,24.7,66.9,0.27
6,1,29,183.76,75.13,22.25,winter,21.7,13.6,-0.33
6,1,29,183.76,75.13,22.25,summer,29.0,61.3,1.69
6,1,29,183.76,75.13,22.25,winter,20.5,14.7,-0.63
6,1,29,183.76,75.13,22.25,summer,25.6,75.4,0.64
6,1,29,183.76,75.13,22.25,winter,24.7,17.0,0.45
6,1,29,183.76,75.13,22.25,summer,28.0,75.2,1.47
6,1,29,183.76,75.13,22.25,winter,22.7,19.1,-0.05
6,1,29,183.76,75.13,22.25,summer,21.7,70.7,-0.73
6,1,29,183.76,75.13,22.25,winter,22.4,20.0,-0.12
6,1,29,183.76,75.13,22.25,summer,23.3,77.3,-0.13
6,1,29,183.76,75.13,22.25,winter,18.3,25.4,-1.14
6,1,29,183.76,75.13,22.25,summer,28.2,62.5,1.42
6,1,29,183.76,75.13,22.25,winter,26.3,18.3,0.87
6,1,29,183.76,75.13,22.25,summer,24.8,70.5,0.33
6,1,29,183.76,75.13,22.25,winter,24.9,26.1,0.57
6,1,29,183.76,75.13,22.25,summer,20.7,64.9,-1.11
6,1,29,183.76,75.13,22.25,winter,26.1,17.0,0.81
6,1,29,183.76,75.13,22.25,summer,18.7,62.5,-1.83
6,1,29,183.76,75.13,22.25,winter,21.0,24.8,-0.44
6,1,29,183.76,75.13,22.25,summer,25.3,74.0,0.52
6,1,29,183.76,75.13,22.25,winter,24.9,13.5,0.47
6,1,29,183.76,75.13,22.25,summer,24.1,65.2,0.05
6,1,29,183.76,75.13,22.25,winter,22.3,26.0,-0.1
6,1,29,183.76,75.13,22.25,summer,29.8,67.2,2.03
6,1,29,183.76,75.13,22.25,winter,29.4,12.3,1.62
6,1,29,183.76,75.13,22.25,summer,27.2,77.5,1.21
6,1,29,183.76,75.13,22.25,winter,18.0,12.2,-1.28
6,1,29,183.76,75.13,22.25,summer,25.4,78.0,0.59
6,1,29,183.76,75.13,22.25,winter,26.0,16.2,0.78
6,1,29,183.76,75.13,22.25,summer,18.5,68.2,-1.87
6,1,29,183.76,75.13,22.25,winter,27.6,21.0,1.23
6,1,29,183.76,75.13,22.25,summer,22.9,78.5,-0.26
6,1,29,183.76,75.13,22.25,winter,26.5,19.4,0.93
6,1,29,183.76,75.13,22.25,summer,25.5,66.7,0.53
6,1,29,183.76,75.13,22.25,winter,25.5,19.0,0.67
6,1,29,183.76,75.13,22.25,summer,28.8,72.0,1.72
6,1,29,183.76,75.13,22.25,winter,29.3,26.0,1.73
6,1,29,183.76,75.13,22.25,summer,22.1,75.9,-0.55
6,1,29,183.76,75.13,22.25,winter,22.6,14.0,-0.1
6,1,29,183.76,75.13,22.25,summer,27.7,68.3,1.3
6,1,29,183.76,75.13,22.25,winter,28.0,28.1,1.4
6,1,29,183.76,75.13,22.25,summer,23.0,76.0,-0.24
6,1,29,183.76,75.13,22.25,winter,25.7,22.8,0.75
6,1,29,183.76,75.13,22.25,summer,25.3,67.8,0.48
6,1,29,183.76,75.13,22.25,winter,23.4,16.4,0.11
6,1,29,183.76,75.13,22.25,summer,26.2,71.9,0.82
6,1,29,183.76,75.13,22.25,winter,29.0,14.5,1.54
6,1,29,183.76,75.13,22.25,summer,22.7,79.9,-0.32
6,1,29,183.76,75.13,22.25,winter,29.5,25.0,1.77
6,1,29,183.76,75.13,22.25,summer,26.3,70.7,0.84
6,1,29,183.76,75.13,22.25,winter,25.4,15.1,0.61
6,1,29,183.76,75.13,22.25,summer,28.1,80.2,1.55
6,1,29,183.76,75.13,22.25,winter,27.5,26.7,1.26
6,1,29,183.76,75.13,22.25,summer,28.3,66.1,1.49
6,1,29,183.76,75.13,22.25,winter,19.4,25.4,-0.84
6,1,29,183.76,75.13,22.25,summer,22.5,72.8,-0.43
6,1,29,183.76,75.13,22.25,winter,21.9,26.8,-0.2
6,1,29,183.76,75.13,22.25,summer,20.6,71.6,-1.11
6,1,29,183.76,75.13,22.25,winter,27.8,11.1,1.2
6,1,29,183.76,75.13,22.25,summer,29.5,79.2,2.04
6,1,29,183.76,75.13,22.25,winter,18.8,14.1,-1.06
6,1,29,183.76,75.13,22.25,summer,28.2,79.4,1.58
6,1,29,183.76,75.13,22.25,winter,29.2,13.7,1.58
6,1,29,183.76,75.13,22.25,summer,18.4,75.5,-1.86
6,1,29,183.76,75.13,22.25,winter,21.9,18.6,-0.25
6,1,29,183.76,75.13,22.25,summer,27.4,80.9,1.31
6,1,29,183.76,75.13,22.25,winter,23.8,12.8,0.19
6,1,29,183.76,75.13,22.25,summer,24.1,76.7,0.14
6,1,29,183.76,75.13,22.25,winter,21.3,20.6,-0.39
6,1,29,183.76,75.13,22.25,summer,21.8,61.6,-0.75
6,1,29,183.76,75.13,22.25,winter,23.8,12.9,0.19
6,1,29,183.76,75.13,22.25,summer,26.5,77.4,0.96
6,1,29,183.76,75.13,22.25,winter,19.8,19.7,-0.77
6,1,29,183.76,75.13,22.25,summer,20.3,71.6,-1.22
6,1,29,183.76,75.13,22.25,winter,19.0,29.3,-0.93
6,1,29,183.76,75.13,22.25,summer,24.5,66.5,0.2
6,1,29,183.76,75.13,22.25,winter,24.0,29.1,0.36
6,1,29,183.76,75.13,22.25,summer,18.8,77.9,-1.71
6,1,29,183.76,75.13,22.25,winter,19.7,25.9,-0.76
6,1,29,183.76,75.13,22.25,summer,27.9,65.1,1.34
6,1,29,183.76,75.13,22.25,winter,25.4,12.1,0.59
6,1,29,183.76,75.13,22.25,summer,21.1,71.8,-0.93
6,1,29,183.76,75.13,22.25,winter,18.5,30.0,-1.06
6,1,29,183.76,75.13,22.25,summer,24.9,78.7,0.42
6,1,29,183.76,75.13,22.25,winter,29.0,16.5,1.56
6,1,29,183.76,75.13,22.25,summer,28.3,76.2,1.58
6,1,29,183.76,75.13,22.25,winter,18.5,27.6,-1.07
6,1,29,183.76,75.13,22.25,summer,22.7,64.4,-0.42
6,1,29,183.76,75.13,22.25,winter,23.9,29.0,0.33
6,1,29,183.76,75.13,22.25,summer,28.8,64.2,1.65
6,1,29,183.76,75.13,22.25,winter,19.7,23.0,-0.78
6,1,29,183.76,75.13,22.25,summer,23.5,61.7,-0.17
6,1,29,183.76,75.13,22.25,winter,23.6,12.6,0.14
7,0,27,175.1,59.4,19.36,summer,27.1,76.9,1.17
7,0,27,175.1,59.4,19.36,winter,28.0,21.8,1.34
7,0,27,175.1,59.4,19.36,summer,19.1,76.3,-1.61
7,0,27,175.1,59.4,19.36,winter,21.6,23.8,-0.29
7,0,27,175.1,59.4,19.36,summer,30.0,64.4,2.07
7,0,27,175.1,59.4,19.36,winter,20.4,21.2,-0.61
7,0,27,175.1,59.4,19.36,summer,28.8,65.5,1.66
7,0,27,175.1,59.4,19.36,winter,27.3,19.5,1.14
7,0,27,175.1,59.4,19.36,summer,25.9,60.7,0.62
7,0,27,175.1,59.4,19.36,winter,27.2,28.1,1.19
7,0,27,175.1,59.4,19.36,summer,19.9,79.1,-1.32
7,0,27,175.1,59.4,19.36,winter,29.8,25.0,1.85
7,0,27,175.1,59.4,19.36,summer,29.5,70.2,1.95
7,0,27,175.1,59.4,19.36,winter,20.4,12.7,-0.66
7,0,27,175.1,59.4,19.36,summer,27.0,72.8,1.1
7,0,27,175.1,59.4,19.36,winter,26.1,24.7,0.87
7,0,27,175.1,59.4,19.36,summer,27.6,78.0,1.35
7,0,27,175.1,59.4,19.36,winter,18.5,26.9,-1.08
7,0,27,175.1,59.4,19.36,summer,19.2,76.9,-1.57
7,0,27,175.1,59.4,19.36,winter,29.6,18.4,1.73
7,0,27,175.1,59.4,19.36,summer,23.2,79.8,-0.15
7,0,27,175.1,59.4,19.36,winter,27.9,27.1,1.37
7,0,27,175.1,59.4,19.36,summer,24.4,65.5,0.15
7,0,27,175.1,59.4,19.36,winter,20.1,19.5,-0.7
7,0,27,175.1,59.4,19.36,summer,22.9,76.8,-0.27
7,0,27,175.1,59.4,19.36,winter,25.2,20.8,0.61
7,0,27,175.1,59.4,19.36,summer,25.4,71.9,0.54
7,0,27,175.1,59.4,19.36,winter,25.4,29.1,0.72
7,0,27,175.1,59.4,19.36,summer,28.6,72.5,1.65
7,0,27,175.1,59.4,19.36,winter,22.6,13.6,-0.11
7,0,27,175.1,59.4,19.36,summer,24.5,60.7,0.15
7,0,27,175.1,59.4,19.36,winter,22.4,20.6,-0.11
7,0,27,175.1,59.4,19.36,summer,18.4,76.3,-1.86
7,0,27,175.1,59.4,19.36,winter,28.0,17.8,1.31
7,0,27,175.1,59.4,19.36,summer,29.9,60.9,2.0
7,0,27,175.1,59.4,19.36,winter,21.3,15.4,-0.42
7,0,27,175.1,59.4,19.36,summer,28.1,77.9,1.53
7,0,27,175.1,59.4,19.36,winter,24.5,15.6,0.39
7,0,27,175.1,59.4,19.36,summer,25.1,79.9,0.5
7,0,27,175.1,59.4,19.36,winter,18.3,10.2,-1.21
7,0,27,175.1,59.4,19.36,summer,22.3,72.7,-0.5
7,0,27,175.1,59.4,19.36,winter,27.5,18.4,1.18
7,0,27,175.1,59.4,19.36,summer,26.6,68.8,0.93
7,0,27,175.1,59.4,19.36,winter,21.9,12.6,-0.29
7,0,27,175.1,59.4,19.36,summer,21.1,61.4,-1.0
7,0,27,175.1,59.4,19.36,winter,23.5,14.6,0.13
7,0,27,175.1,59.4,19.36,summer,27.2,78.8,1.22
7,0,27,175.1,59.4,19.36,winter,18.4,13.2,-1.17
7,0,27,175.1,59.4,19.36,summer,27.9,60.0,1.3
7,0,27,175.1,59.4,19.36,winter,26.1,13.0,0.78
7,0,27,175.1,59.4,19.36,summer,26.8,78.7,1.08
7,0,27,175.1,59.4,19.36,winter,24.2,23.3,0.37
7,0,27,175.1,59.4,19.36,summer,21.6,67.7,-0.78
7,0,27,175.1,59.4,19.36,winter,28.5,17.2,1.43
7,0,27,175.1,59.4,19.36,summer,29.0,73.7,1.81
7,0,27,175.1,59.4,19.36,winter,23.7,17.0,0.19
7,0,27,175.1,59.4,19.36,summer,25.2,74.8,0.5
7,0,27,175.1,59.4,19.36,winter,21.7,21.4,-0.28
7,0,27,175.1,59.4,19.36,summer,29.1,68.9,1.8
7,0,27,175.1,59.4,19.36,winter,26.8,11.5,0.94
7,0,27,175.1,59.4,19.36,summer,24.0,69.6,0.05
7,0,27,175.1,59.4,19.36,winter,20.4,14.2,-0.65
7,0,27,175.1,59.4,19.36,summer,23.4,60.0,-0.22
7,0,27,175.1,59.4,19.36,winter,26.6,22.3,0.98
7,0,27,175.1,59.4,19.36,summer,20.1,67.3,-1.31
7,0,27,175.1,59.4,19.36,winter,29.1,28.3,1.7
7,0,27,175.1,59.4,19.36,summer,20.4,64.8,-1.22
7,0,27,175.1,59.4,19.36,winter,27.4,15.6,1.13
7,0,27,175.1,59.4,19.36,summer,29.2,75.9,1.9
7,0,27,175.1,59.4,19.36,winter,21.6,25.3,-0.29
7,0,27,175.1,59.4,19.36,summer,25.5,75.4,0.6
7,0,27,175.1,59.4,19.36,winter,22.1,23.0,-0.17
7,0,27,175.1,59.4,19.36,summer,24.5,73.7,0.25
7,0,27,175.1,59.4,19.36,winter,26.1,20.8,0.84
7,0,27,175.1,59.4,19.36,summer,21.1,80.9,-0.88
7,0,27,175.1,59.4,19.36,winter,20.8,11.0,-0.57
7,0,27,175.1,59.4,19.36,summer,22.8,61.6,-0.4
7,0,27,175.1,59.4,19.36,winter,22.9,27.4,0.06
7,0,27,175.1,59.4,19.36,summer,24.9,74.0,0.39
7,0,27,175.1,59.4,19.36,winter,24.0,19.2,0.29
7,0,27,175.1,59.4,19.36,summer,20.2,64.7,-1.29
7,0,27,175.1,59.4,19.36,winter,29.0,23.9,1.63
7,0,27,175.1,59.4,19.36,summer,19.3,61.1,-1.62
7,0,27,175.1,59.4,19.36,winter,25.8,25.7,0.8
7,0,27,175.1,59.4,19.36,summer,25.1,65.4,0.39
7,0,27,175.1,59.4,19.36,winter,27.1,30.5,1.18
7,0,27,175.1,59.4,19.36,summer,24.9,63.2,0.31
7,0,27,175.1,59.4,19.36,winter,18.5,23.0,-1.1
7,0,27,175.1,59.4,19.36,summer,22.2,70.3,-0.55
7,0,27,175.1,59.4,19.36,winter,18.9,19.7,-1.01
7,0,27,175.1,59.4,19.36,summer,26.6,70.7,0.94
7,0,27,175.1,59.4,19.36,winter,21.3,18.1,-0.41
7,0,27,175.1,59.4,19.36,summer,20.8,78.8,-1.0
7,0,27,175.1,59.4,19.36,winter,27.7,10.0,1.16
7,0,27,175.1,59.4,19.36,summer,27.8,80.4,1.45
7,0,27,175.1,59.4,19.36,winter,28.3,28.3,1.48
7,0,27,175.1,59.4,19.36,summer,21.9,74.0,-0.64
7,0,27,175.1,59.4,19.36,winter,19.6,26.3,-0.79
7,0,27,175.1,59.4,19.36,summer,25.4,64.3,0.48
7,0,27,175.1,59.4,19.36,winter,26.0,23.6,0.84
8,1,24,167.23,65.47,23.41,summer,22.6,72.7,-0.4
8,1,24,167.23,65.47,23.41,winter,23.3,27.6,0.17
8,1,24,167.23,65.47,23.41,summer,23.1,66.7,-0.27
8,1,24,167.23,65.47,23.41,winter,22.5,11.4,-0.15
8,1,24,167.23,65.47,23.41,summer,28.4,68.9,1.55
8,1,24,167.23,65.47,23.41,winter,27.0,25.5,1.11
8,1,24,167.23,65.47,23.41,summer,22.6,76.4,-0.37
8,1,24,167.23,65.47,23.41,winter,18.1,16.1,-1.24
8,1,24,167.23,65.47,23.41,summer,19.0,67.0,-1.7
8,1,24,167.23,65.47,23.41,winter,23.3,13.9,0.07
8,1,24,167.23,65.47,23.41,summer,21.0,69.6,-0.98
8,1,24,167.23,65.47,23.41,winter,26.3,21.2,0.9
8,1,24,167.23,65.47,23.41,summer,25.5,62.6,0.5
8,1,24,167.23,65.47,23.41,winter,25.4,27.4,0.71
8,1,24,167.23,65.47,23.41,summer,29.3,72.8,1.9
8,1,24,167.23,65.47,23.41,winter,26.0,24.3,0.84
8,1,24,167.23,65.47,23.41,summer,27.9,68.9,1.38
8,1,24,167.23,65.47,23.41,winter,26.0,30.9,0.9
8,1,24,167.23,65.47,23.41,summer,26.3,69.0,0.83
8,1,24,167.23,65.47,23.41,winter,23.7,22.7,0.24
8,1,24,167.23,65.47,23.41,summer,24.5,70.8,0.23
8,1,24,167.23,65.47,23.41,winter,21.5,25.5,-0.31
8,1,24,167.23,65.47,23.41,summer,28.4,71.8,1.58
8,1,24,167.23,65.47,23.41,winter,22.6,26.1,-0.02
8,1,24,167.23,65.47,23.41,summer,18.5,65.6,-1.88
8,1,24,167.23,65.47,23.41,winter,26.8,10.7,0.94
8,1,24,167.23,65.47,23.41,summer,18.1,63.7,-2.03
8,1,24,167.23,65.47,23.41,winter,25.6,15.8,0.67
8,1,24,167.23,65.47,23.41,summer,28.0,64.4,1.37
8,1,24,167.23,65.47,23.41,winter,25.6,12.6,0.65
8,1,24,167.23,65.47,23.41,summer,19.0,68.1,-1.69
8,1,24,167.23,65.47,23.41,winter,21.0,13.0,-0.51
8,1,24,167.23,65.47,23.41,summer,22.0,70.9,-0.62
8,1,24,167.23,65.47,23.41,winter,19.5,24.8,-0.82
8,1,24,167.23,65.47,23.41,summer,22.3,63.6,-0.56
8,1,24,167.23,65.47,23.41,winter,19.8,22.2,-0.76
8,1,24,167.23,65.47,23.41,summer,26.3,73.7,0.86
8,1,24,167.23,65.47,23.41,winter,24.9,26.3,0.57
8,1,24,167.23,65.47,23.41,summer,21.8,67.8,-0.71
8,1,24,167.23,65.47,23.41,winter,27.0,17.2,1.04
8,1,24,167.23,65.47,23.41,summer,29.0,66.5,1.74
8,1,24,167.23,65.47,23.41,winter,24.3,14.2,0.33
8,1,24,167.23,65.47,23.41,summer,28.6,61.9,1.55
8,1,24,167.23,65.47,23.41,winter,27.1,29.8,1.18
8,1,24,167.23,65.47,23.41,summer,21.5,70.8,-0.8
8,1,24,167.23,65.47,23.41,winter,18.7,25.6,-1.03
8,1,24,167.23,65.47,23.41,summer,18.9,69.0,-1.72
8,1,24,167.23,65.47,23.41,winter,18.8,22.6,-1.02
8,1,24,167.23,65.47,23.41,summer,20.0,76.1,-1.3
8,1,24,167.23,65.47,23.41,winter,22.9,16.7,-0.01
8,1,24,167.23,65.47,23.41,summer,26.6,60.6,0.86
8,1,24,167.23,65.47,23.41,winter,23.8,17.0,0.22
8,1,24,167.23,65.47,23.41,summer,24.8,60.7,0.25
8,1,24,167.23,65.47,23.41,winter,21.7,27.8,-0.24
8,1,24,167.23,65.47,23.41,summer,21.3,65.4,-0.9
8,1,24,167.23,65.47,23.41,winter,20.8,13.9,-0.56
8,1,24,167.23,65.47,23.41,summer,27.9,79.5,1.47
8,1,24,167.23,65.47,23.41,winter,28.5,12.8,1.39
8,1,24,167.23,65.47,23.41,summer,29.9,73.8,2.13
8,1,24,167.23,65.47,23.41,winter,28.8,16.0,1.5
8,1,24,167.23,65.47,23.41,summer,21.2,71.3,-0.9
8,1,24,167.23,65.47,23.41,winter,22.1,12.7,-0.24
8,1,24,167.23,65.47,23.41,summer,25.9,61.0,0.62
8,1,24,167.23,65.47,23.41,winter,28.5,23.9,1.5
8,1,24,167.23,65.47,23.41,summer,20.1,79.9,-1.24
8,1,24,167.23,65.47,23.41,winter,26.4,16.4,0.88
8,1,24,167.23,65.47,23.41,summer,19.7,73.6,-1.42
8,1,24,167.23,65.47,23.41,winter,22.9,14.6,-0.02
8,1,24,167.23,65.47,23.41,summer,28.5,76.0,1.65
8,1,24,167.23,65.47,23.41,winter,22.9,20.0,0.01
8,1,24,167.23,65.47,23.41,summer,26.8,70.7,1.01
8,1,24,167.23,65.47,23.41,winter,25.1,11.4,0.51
8,1,24,167.23,65.47,23.41,summer,24.1,65.0,0.05
8,1,24,167.23,65.47,23.41,winter,26.7,28.6,1.06
8,1,24,167.23,65.47,23.41,summer,21.4,66.6,-0.86
8,1,24,167.23,65.47,23.41,winter,19.0,10.9,-1.03
8,1,24,167.23,65.47,23.41,summer,20.9,77.8,-0.97
8,1,24,167.23,65.47,23.41,winter,25.5,27.2,0.74
8,1,24,167.23,65.47,23.41,summer,18.6,70.1,-1.82
8,1,24,167.23,65.47,23.41,winter,22.0,10.7,-0.28
8,1,24,167.23,65.47,23.41,summer,27.6,65.4,1.24
8,1,24,167.23,65.47,23.41,winter,29.4,13.9,1.64
8,1,24,167.23,65.47,23.41,summer,23.9,62.7,-0.03
8,1,24,167.23,65.47,23.41,winter,23.5,12.9,0.12
8,1,24,167.23,65.47,23.41,summer,18.9,65.9,-1.74
8,1,24,167.23,65.47,23.41,winter,19.5,13.6,-0.88
8,1,24,167.23,65.47,23.41,summer,26.3,61.2,0.76
8,1,24,167.23,65.47,23.41,winter,28.9,29.0,1.65
8,1,24,167.23,65.47,23.41,summer,28.1,77.5,1.53
8,1,24,167.23,65.47,23.41,winter,27.7,18.2,1.23
8,1,24,167.23,65.47,23.41,summer,22.5,65.3,-0.48
8,1,24,167.23,65.47,23.41,winter,24.0,28.8,0.36
8,1,24,167.23,65.47,23.41,summer,28.8,62.1,1.63
8,1,24,167.23,65.47,23.41,winter,24.6,19.1,0.44
8,1,24,167.23,65.47,23.41,summer,24.4,67.0,0.17
8,1,24,167.23,65.47,23.41,winter,28.4,14.1,1.38
8,1,24,167.23,65.47,23.41,summer,18.7,76.2,-1.75
8,1,24,167.23,65.47,23.41,winter,25.0,24.3,0.58
8,1,24,167.23,65.47,23.41,summer,20.8,68.4,-1.06
8,1,24,167.23,65.47,23.41,winter,26.2,26.5,0.91
9,0,24,161.9,61.8,23.56,summer,29.8,72.7,2.08
9,0,24,161.9,61.8,23.56,winter,28.5,24.8,1.5
9,0,24,161.9,61.8,23.56,summer,23.3,79.9,-0.11
9,0,24,161.9,61.8,23.56,winter,20.7,14.9,-0.58
9,0,24,161.9,61.8,23.56,summer,21.1,75.3,-0.91
9,0,24,161.9,61.8,23.56,winter,19.9,16.6,-0.77
9,0,24,161.9,61.8,23.56,summer,29.7,67.2,1.99
9,0,24,161.9,61.8,23.56,winter,22.6,22.0,-0.05
9,0,24,161.9,61.8,23.56,summer,29.9,60.8,2.0
9,0,24,161.9,61.8,23.56,winter,18.1,16.0,-1.24
9,0,24,161.9,61.8,23.56,summer,24.4,73.5,0.21
9,0,24,161.9,61.8,23.56,winter,22.2,16.2,-0.19
9,0,24,161.9,61.8,23.56,summer,23.1,60.4,-0.31
9,0,24,161.9,61.8,23.56,winter,21.3,11.3,-0.45
9,0,24,161.9,61.8,23.56,summer,20.4,62.6,-1.23
9,0,24,161.9,61.8,23.56,winter,22.0,29.0,-0.16
9,0,24,161.9,61.8,23.56,summer,25.5,62.4,0.5
9,0,24,161.9,61.8,23.56,winter,24.4,21.0,0.4
9,0,24,161.9,61.8,23.56,summer,22.4,62.0,-0.54
9,0,24,161.9,61.8,23.56,winter,28.1,30.1,1.45
9,0,24,161.9,61.8,23.56,summer,22.4,62.9,-0.53
9,0,24,161.9,61.8,23.56,winter,24.9,26.5,0.57
9,0,24,161.9,61.8,23.56,summer,23.5,62.9,-0.16
9,0,24,161.9,61.8,23.56,winter,23.0,22.2,0.05
9,0,24,161.9,61.8,23.56,summer,19.3,68.3,-1.59
9,0,24,161.9,61.8,23.56,winter,18.4,22.9,-1.12
9,0,24,161.9,61.8,23.56,summer,24.1,77.4,0.14
9,0,24,161.9,61.8,23.56,winter,21.8,11.0,-0.32
9,0,24,161.9,61.8,23.56,summer,21.4,66.3,-0.86
9,0,24,161.9,61.8,23.56,winter,25.5,10.4,0.6
9,0,24,161.9,61.8,23.56,summer,23.6,67.0,-0.1
9,0,24,161.9,61.8,23.56,winter,18.9,22.5,-0.99
9,0,24,161.9,61.8,23.56,summer,20.1,62.1,-1.34
